" "NORM: 10.0, NOISE= 0.2, LEARNING_RATE: 0.05, EPS: 6286.8413614879, Valid Acc: 18.53 Test: 22.03 22.03 19.97 20.87 18.57 20.92
" "NORM: 20.0, NOISE= 2.0, LEARNING_RATE: 0.05, EPS: 93.420680743952, Valid Acc: 12.91 Test: 11.94 11.94 12.5 12.53 13.03 13.83
" "NORM: 0.5, NOISE= 1.0, LEARNING_RATE: 0.1, EPS: 286.841361487904, Valid Acc: 11.88 Test: 16.4 16.4 15.29 15.79 15.55 16.82
" "NORM: 2.5, NOISE= 0.6, LEARNING_RATE: 0.1, EPS: 731.28580593234, Valid Acc: 10.84 Test: 9.72 9.72 12.86 12.14 14.33 14.04
" "NORM: 10.0, NOISE= 0.2, LEARNING_RATE: 0.1, EPS: 6286.8413614879, Valid Acc: 10.68 Test: 16.83 16.83 14.3 15.13 13.35 15.19
" "NORM: 20.0, NOISE= 2.0, LEARNING_RATE: 0.1, EPS: 93.420680743952, Valid Acc: 11.55 Test: 10.34 10.34 15.15 14.45 15.53 15.56
" "NORM: 0.5, NOISE= 1.0, LEARNING_RATE: 0.15, EPS: 286.841361487904, Valid Acc: 18.36 Test: 26.02 26.02 21.22 22.58 18.56 21.1
" "NORM: 2.5, NOISE= 0.6, LEARNING_RATE: 0.15, EPS: 731.28580593234, Valid Acc: 9.35 Test: 7.0 7.0 12.2 11.65 13.12 13.62
" "NORM: 10.0, NOISE= 0.2, LEARNING_RATE: 0.15, EPS: 6286.8413614879, Valid Acc: 13.16 Test: 16.46 16.46 16.45 16.64 16.35 17.53
" "NORM: 20.0, NOISE= 2.0, LEARNING_RATE: 0.15, EPS: 93.420680743952, Valid Acc: 12.86 Test: 19.58 19.58 16.66 17.52 15.47 17.24
" "NORM: 0.5, NOISE= 1.0, LEARNING_RATE: 0.25, EPS: 286.841361487904, Valid Acc: 15.43 Test: 12.99 12.99 16.34 15.74 15.98 15.97
" "NORM: 2.5, NOISE= 0.6, LEARNING_RATE: 0.25, EPS: 731.28580593234, Valid Acc: 13.61 Test: 16.61 16.61 16.32 16.41 15.66 16.45
" "NORM: 10.0, NOISE= 0.2, LEARNING_RATE: 0.25, EPS: 6286.8413614879, Valid Acc: 12.04 Test: 22.13 22.13 18.34 19.25 16.71 18.34
" "NORM: 20.0, NOISE= 2.0, LEARNING_RATE: 0.25, EPS: 93.420680743952, Valid Acc: 12.65 Test: 14.62 14.62 15.12 15.08 15.05 15.45
" "NORM: 0.5, NOISE= 2.0, LEARNING_RATE: 0.001, EPS: 93.420680743952, Valid Acc: 16.42 Test: 17.32 17.32 16.75 16.99 15.92 17.02
" "NORM: 2.5, NOISE= 0.8, LEARNING_RATE: 0.001, EPS: 427.466361487904, Valid Acc: 14.17 Test: 16.27 16.27 16.52 16.59 16.06 16.74
" "NORM: 10.0, NOISE= 0.4, LEARNING_RATE: 0.001, EPS: 1599.34136148790, Valid Acc: 11.24 Test: 10.5 10.5 11.43 11.95 11.5 13.0
" "NORM: 0.5, NOISE= 2.0, LEARNING_RATE: 0.05, EPS: 93.420680743952, Valid Acc: 15.6 Test: 14.45 14.45 15.39 15.92 15.59 17.21
" "NORM: 2.5, NOISE= 0.8, LEARNING_RATE: 0.05, EPS: 427.466361487904, Valid Acc: 13.52 Test: 8.91 8.91 13.56 12.9 13.5 13.71
" "NORM: 10.0, NOISE= 0.4, LEARNING_RATE: 0.05, EPS: 1599.34136148790, Valid Acc: 14.22 Test: 15.81 15.81 17.32 17.38 16.19 17.14
" "NORM: 0.5, NOISE= 2.0, LEARNING_RATE: 0.1, EPS: 93.420680743952, Valid Acc: 14.17 Test: 16.41 16.41 18.13 17.99 17.76 18.63
" "NORM: 2.5, NOISE= 0.8, LEARNING_RATE: 0.1, EPS: 427.466361487904, Valid Acc: 13.17 Test: 8.95 8.95 12.66 11.81 13.17 12.6
" "NORM: 10.0, NOISE= 0.4, LEARNING_RATE: 0.1, EPS: 1599.34136148790, Valid Acc: 14.94 Test: 16.32 16.32 15.54 16.22 15.15 16.95
" "NORM: 0.5, NOISE= 2.0, LEARNING_RATE: 0.15, EPS: 93.420680743952, Valid Acc: 12.06 Test: 11.8 11.8 11.88 11.95 12.19 12.55
" "NORM: 2.5, NOISE= 0.8, LEARNING_RATE: 0.15, EPS: 427.466361487904, Valid Acc: 12.15 Test: 13.04 13.04 12.14 12.88 11.66 13.25
" "NORM: 10.0, NOISE= 0.4, LEARNING_RATE: 0.15, EPS: 1599.34136148790, Valid Acc: 14.16 Test: 13.46 13.46 14.34 14.78 14.46 16.18
" "NORM: 0.5, NOISE= 2.0, LEARNING_RATE: 0.25, EPS: 93.420680743952, Valid Acc: 12.51 Test: 14.23 14.23 14.36 14.68 14.81 15.58
" "NORM: 2.5, NOISE= 0.8, LEARNING_RATE: 0.25, EPS: 427.466361487904, Valid Acc: 10.42 Test: 12.9 12.9 16.67 16.2 15.02 16.14
" "NORM: 10.0, NOISE= 0.4, LEARNING_RATE: 0.25, EPS: 1599.34136148790, Valid Acc: 10.47 Test: 7.53 7.53 12.21 11.27 13.12 12.55
" "NORM: 1.0, NOISE= 0.0001, LEARNING_RATE: 0.001, EPS: 25000000036.8413, Valid Acc: 32.12 Test: 33.14 33.14 32.33 32.72 31.89 33.08
" "NORM: 2.5, NOISE= 1.0, LEARNING_RATE: 0.001, EPS: 286.841361487904, Valid Acc: 14.87 Test: 13.49 13.49 14.31 14.61 14.46 15.93
" "NORM: 10.0, NOISE= 0.6, LEARNING_RATE: 0.001, EPS: 731.28580593234, Valid Acc: 10.26 Test: 7.84 7.84 10.14 10.05 10.8 11.5
" "NORM: 1.0, NOISE= 0.0001, LEARNING_RATE: 0.05, EPS: 25000000036.8413, Valid Acc: 59.91 Test: 76.35 76.35 69.13 72.63 60.68 71.16
" "NORM: 2.5, NOISE= 1.0, LEARNING_RATE: 0.05, EPS: 286.841361487904, Valid Acc: 13.71 Test: 13.19 13.19 13.56 13.64 13.69 14.44
" "NORM: 10.0, NOISE= 0.6, LEARNING_RATE: 0.05, EPS: 731.28580593234, Valid Acc: 11.7 Test: 19.23 19.23 19.21 19.63 18.09 19.55
" "NORM: 1.0, NOISE= 0.0001, LEARNING_RATE: 0.1, EPS: 25000000036.8413, Valid Acc: 60.91 Test: 76.15 76.15 70.75 73.74 61.43 71.87
" "NORM: 2.5, NOISE= 1.0, LEARNING_RATE: 0.1, EPS: 286.841361487904, Valid Acc: 11.17 Test: 25.06 25.06 17.58 19.32 15.37 17.93
" "NORM: 10.0, NOISE= 0.6, LEARNING_RATE: 0.1, EPS: 731.28580593234, Valid Acc: 12.12 Test: 15.32 15.32 14.63 15.32 14.06 15.85
" "NORM: 1.0, NOISE= 0.0001, LEARNING_RATE: 0.15, EPS: 25000000036.8413, Valid Acc: 60.79 Test: 76.63 76.63 71.09 74.2 61.53 72.29
" "NORM: 2.5, NOISE= 1.0, LEARNING_RATE: 0.15, EPS: 286.841361487904, Valid Acc: 10.84 Test: 16.03 16.03 15.69 16.05 15.58 16.55
" "NORM: 10.0, NOISE= 0.6, LEARNING_RATE: 0.15, EPS: 731.28580593234, Valid Acc: 11.09 Test: 14.47 14.47 14.13 14.31 14.14 15.01
" "NORM: 1.0, NOISE= 0.0001, LEARNING_RATE: 0.25, EPS: 25000000036.8413, Valid Acc: 60.45 Test: 75.68 75.68 69.99 73.02 60.84 71.16
" "NORM: 2.5, NOISE= 1.0, LEARNING_RATE: 0.25, EPS: 286.841361487904, Valid Acc: 13.32 Test: 13.13 13.13 13.99 13.96 13.92 14.61
" "NORM: 10.0, NOISE= 0.6, LEARNING_RATE: 0.25, EPS: 731.28580593234, Valid Acc: 13.14 Test: 18.08 18.08 17.05 17.52 16.11 17.33
" "NORM: 1.0, NOISE= 0.2, LEARNING_RATE: 0.001, EPS: 6286.8413614879, Valid Acc: 11.3 Test: 9.9 9.9 11.37 11.26 12.07 12.49
" "NORM: 2.5, NOISE= 2.0, LEARNING_RATE: 0.001, EPS: 93.420680743952, Valid Acc: 13.46 Test: 12.8 12.8 13.21 13.57 13.73 14.76
" "NORM: 10.0, NOISE= 0.8, LEARNING_RATE: 0.001, EPS: 427.466361487904, Valid Acc: 13.03 Test: 15.14 15.14 14.01 14.27 14.1 14.76
" "NORM: 1.0, NOISE= 0.2, LEARNING_RATE: 0.05, EPS: 6286.8413614879, Valid Acc: 13.72 Test: 13.8 13.8 14.77 14.67 14.22 14.6
" "NORM: 2.5, NOISE= 2.0, LEARNING_RATE: 0.05, EPS: 93.420680743952, Valid Acc: 14.45 Test: 20.76 20.76 18.38 19.23 16.43 18.82
" "NORM: 10.0, NOISE= 0.8, LEARNING_RATE: 0.05, EPS: 427.466361487904, Valid Acc: 14.56 Test: 16.59 16.59 17.56 18.21 16.94 19.09
" "NORM: 1.0, NOISE= 0.2, LEARNING_RATE: 0.1, EPS: 6286.8413614879, Valid Acc: 15.51 Test: 15.54 15.54 14.99 15.92 14.95 17.1
" "NORM: 2.5, NOISE= 2.0, LEARNING_RATE: 0.1, EPS: 93.420680743952, Valid Acc: 12.36 Test: 15.89 15.89 15.46 15.62 15.27 16.31
